ID	DOCULECT	CONCEPT	COGID	COGNACY	VALUE	BORROWING	FORM	TOKENS
2854	Kota	round	132	round-A	ʋaʈam	LOAN	ʋaʈam	ʋ a ʈ a m
274	Malayalam	round	132	round-A	vaṭṭa-	LOAN	vaṭṭa-	v a ʈː a +
2213	Tamil	round	132	round-A	ʋaʈʈam	LOAN	ʋaʈʈam	ʋ a ʈː a m
2648	Gondi	round	133	round-B	guɳɖɾal		guɳɖɾal	g u ɳ ɖ ɾ a l
1241	Koya	round	133	round-B	guɳɖɾa:n		guɳɖɾa:n	g u ɳ ɖ ɾ aː n
2433	Kurukh	round	133	round-B	guʈiɳɖa		guʈiɳɖa	g u ʈ i ɳ ɖ a
3086	Malto	round	133	round-B	guɖme		guɖme	g u ɖ m e
3087	Malto	round	133	round-B	guɖijo		guɖijo	g u ɖ i j o
864	Telugu	round	133	round-B	guɳɖɾani		guɳɖɾani	g u ɳ ɖ ɾ a n i
1344	Kannada	round	486	round-C	duɳɖane		duɳɖane	d u ɳ ɖ a n e
1445	Kodava	round	487	round-D	uɾuʈa		uɾuʈa	u ɾ u ʈ a
1567	Malayalam	round	487	round-D	uɾunɖa		uɾunɖa	u ɾ u n ɖ a
2214	Tamil	round	487	round-D	uɾunɖai		uɾunɖai	u ɾ u n ɖ a i
2078	Toda	round	487	round-D	uʈʈi		uʈʈi	u ʈː i
1976	Tulu	round	487	round-D	uɾuʈə		uɾuʈə	u ɾ u ʈ ə
1668	Yeruva	round	487	round-D	uɾuʈu		uɾuʈu	u ɾ u ʈ u
2328	Betta_Kurumba	round	488	round-E	bəjnsakɾangu:də		bəjnsakɾangu:də	b ə j n s a k ɾ a n g uː d ə
2540	Brahui	round	862	round-F	go:l peɾi	LOAN	go:l peɾi	g oː l # p e ɾ i
2751	Kolami	round	863	round-G	bubbaɾi		bubbaɾi	b u bː a ɾ i
2308	Betta_Kurumba	sand	134	sand-A	maɳalə		maɳalə	m a ɳ a l ə
1325	Kannada	sand	134	sand-A	maraɭu		maraɭu	m a r a ɭ u
1425	Kodava	sand	134	sand-A	maɳa		maɳa	m a ɳ a
1547	Malayalam	sand	134	sand-A	maɳal		maɳal	m a ɳ a l
3169	Ollari_Gadba	sand	134	sand-A	ma:n		ma:n	m aː n
618	Parji	sand	134	sand-A	man		man	m a n
2189	Tamil	sand	134	sand-A	maɳal		maɳal	m a ɳ a l
2059	Toda	sand	134	sand-A	manal		manal	m a n a l
1649	Yeruva	sand	134	sand-A	maɳə		maɳə	m a ɳ ə
2626	Gondi	sand	135	sand-B	uske		uske	u s k e
279	Kannada	sand	135	sand-B	usubu		usubu	u s u b u
2731	Kolami	sand	135	sand-B	usuka		usuka	u s u k a
1219	Koya	sand	135	sand-B	isike		isike	i s i k e
841	Telugu	sand	135	sand-B	isuka		isuka	i s u k a
1956	Tulu	sand	506	sand-C	pojja		pojja	p o j j a
1855	Badga	sand	507	sand-D	pakke		pakke	p a kː e
2520	Brahui	sand	795	sand-E	ɾe:k		ɾe:k	ɾ eː k
2413	Kurukh	sand	796	sand-F	tʃalkuɾu		tʃalkuɾu	tʃ a l k u ɾ u
2940	Kuwi	sand	796	sand-F	bali		bali	b a l i
3063	Malto	sand	797	sand-G	ba:li		ba:li	b aː l i
2180	Tamil	say	136	say-A	tʃollə		tʃollə	tʃ o lː ə
2181	Tamil	say	136	say-A	sollə		sollə	s o lː ə
282	Malayalam	say	137	say-B	paɾajuga		paɾajuga	p a ɾ a j u g a
1642	Yeruva	say	137	say-B	paɾe		paɾe	p a ɾ e
283	Kannada	say	138	say-C	heɭu		heɭu	h e ɭ u
959	Telugu	say	139	say-D	tʃeppu		tʃeppu	tʃ e pː u
2619	Gondi	say	263	say-E	in		in	i n
1418	Kodava	say	263	say-E	annə		annə	a nː ə
622	Parji	say	263	say-E	en-		en-	e n +
2301	Betta_Kurumba	say	472	say-F	pə:ɭ		pə:ɭ	p əː ɭ
1211	Koya	say	473	say-G	kella		kella	k e lː a
1847	Badga	say	474	say-H	egəʋə		egəʋə	e g ə ʋ ə
2052	Toda	say	475	say-I	a:ʋaɖə		a:ʋaɖə	aː ʋ a ɖ ə
1949	Tulu	say	476	say-J	paɳaɾa		paɳaɾa	p a ɳ a ɾ a
2513	Brahui	say	773	say-K	pa:ning		pa:ning	p aː n i n g
2406	Kurukh	say	774	say-L	bakʰna		bakʰna	b a kʰ n a
2826	Kota	say	775	say-M	paidu		paidu	p a i d u
3056	Malto	say	776	say-N	hauɖpo		hauɖpo	h a u ɖ p o
1525	Malayalam	see	140	see-A	ka:ɳuka		ka:ɳuka	k aː ɳ u k a
285	Tamil	see	140	see-A	kāṇ-		kāṇ-	k aː ɳ +
1833	Badga	see	141	see-B	no:ɖə		no:ɖə	n oː ɖ ə
2283	Betta_Kurumba	see	141	see-B	no:ɖ ~ najɾ		no:ɖ	n oː ɖ
1303	Kannada	see	141	see-B	no:ɖu		no:ɖu	n oː ɖ u
1404	Kodava	see	141	see-B	no:ʈə		no:ʈə	n oː ʈ ə
2812	Kota	see	141	see-B	no:ʈə		no:ʈə	n oː ʈ ə
2036	Toda	see	141	see-B	nu:ʈ		nu:ʈ	n uː ʈ
1628	Yeruva	see	141	see-B	no:ku		no:ku	n oː k u
2602	Gondi	see	326	see-C	huɖa		huɖa	h u ɖ a
3148	Ollari_Gadba	see	326	see-C	tʃu		tʃu	tʃ u
817	Telugu	see	326	see-C	tʃu:ɖu		tʃu:ɖu	tʃ uː ɖ u
1194	Koya	see	327	see-E	u:ɖa		u:ɖa	uː ɖ a
2162	Tamil	see	328	see-F	pa:ɾə		pa:ɾə	p aː ɾ ə
1935	Tulu	see	329	see-G	tuʋa:ɾa		tuʋa:ɾa	t u ʋ aː ɾ a
2391	Kurukh	see	741	see-H	je:ɾna		je:ɾna	j eː ɾ n a
2497	Brahui	see	742	see-I	unning		unning	u nː i n g
3038	Malto	see	743	see-J	ʈunɖpo		ʈunɖpo	ʈ u n ɖ p o
2709	Kolami	see	868	see-K	ta:na		ta:na	t aː n a
1796	Badga	seed	143	seed-A	pittə		pittə	p i tː ə
2247	Betta_Kurumba	seed	143	seed-A	bissə ~ bitʃtʃə		bissə	b i sː ə
2459	Brahui	seed	143	seed-A	bedʒdʒ		bedʒdʒ	b e dːʒ
2567	Gondi	seed	143	seed-A	vidʒdʒa"		vidʒdʒa"	v i dːʒ a
291	Kannada	seed	143	seed-A	bede		bede	b e d e
1267	Kannada	seed	143	seed-A	bi:dʒa		bi:dʒa	b iː dʒ a
2673	Kolami	seed	143	seed-A	ʋittanam		ʋittanam	ʋ i tː a n a m
2776	Kota	seed	143	seed-A	ʋitu		ʋitu	ʋ i t u
2356	Kurukh	seed	143	seed-A	bi:		bi:	b iː
290	Malayalam	seed	143	seed-A	vita		vita	v i t a
628	Parji	seed	143	seed-A	vittid		vittid	v i tː i d
2120	Tamil	seed	143	seed-A	ʋedə		ʋedə	ʋ e d ə
773	Telugu	seed	143	seed-A	ʋittanam		ʋittanam	ʋ i tː a n a m
774	Telugu	seed	143	seed-A	bi:dʒam		bi:dʒam	b iː dʒ a m
2001	Toda	seed	143	seed-A	pittə		pittə	p i tː ə
1900	Tulu	seed	143	seed-A	bi:dʒa		bi:dʒa	b iː dʒ a
775	Telugu	seed	443	seed-B	gindʒa		gindʒa	g i n dʒ a
2355	Kurukh	seed	266	seed-C	goʈa		goʈa	g o ʈ a
1369	Kodava	seed	300	seed-D	kuɾu		kuɾu	k u ɾ u
1592	Yeruva	seed	300	seed-D	kuɾu		kuɾu	k u ɾ u
2566	Gondi	seed	445	seed-F	peɖe		peɖe	p e ɖ e
1149	Koya	seed	445	seed-F	pe:ɳɖku		pe:ɳɖku	p eː ɳ ɖ k u
1480	Malayalam	seed	446	seed-G	paɾippə		paɾippə	p a ɾ i pː ə
2176	Tamil	sit	144	sit-A	ukka:ɾə		ukka:ɾə	u kː aː ɾ ə
294	Malayalam	sit	145	sit-B	iɾikkuga		iɾikkuga	i ɾ i kː u g a
2049	Toda	sit	145	sit-B	eɾakkaɾ		eɾakkaɾ	e ɾ a kː a ɾ
1639	Yeruva	sit	145	sit-B	iɾaiku		iɾaiku	i ɾ a i k u
1844	Badga	sit	146	sit-C	kuɭəʋə		kuɭəʋə	k u ɭ ə ʋ ə
295	Kannada	sit	146	sit-C	kuɭitiko		kuɭitiko	k u ɭ i t i k o
1946	Tulu	sit	146	sit-C	kullaɾa		kullaɾa	k u lː a ɾ a
2296	Betta_Kurumba	sit	147	sit-D	ku:ɾsu		ku:ɾsu	k uː ɾ s u
955	Telugu	sit	147	sit-D	ku:ɾtʃo		ku:ɾtʃo	k uː ɾ tʃ o
2403	Kurukh	sit	267	sit-E	okʰna		okʰna	o kʰ n a
3053	Malto	sit	267	sit-E	hokpo		hokpo	h o k p o
2297	Betta_Kurumba	sit	460	sit-F	ku:tnu i:ɾ		ku:tnu i:ɾ	k uː t n u # iː ɾ
1315	Kannada	sit	460	sit-F	ku:tuko		ku:tuko	k uː t u k o
1206	Koya	sit	460	sit-F	kudda:		kudda:	k u d d aː
1415	Kodava	sit	461	sit-G	aɭe		aɭe	a ɭ e
2616	Gondi	sit	769	sit-H	udda		udda	u d d a
2720	Kolami	sit	769	sit-H	udə		udə	u d ə
3159	Ollari_Gadba	sit	769	sit-H	undu		undu	u n d u
2508	Brahui	sit	770	sit-I	tu:ling		tu:ling	t uː l i n g
2509	Brahui	sit	771	sit-J	zunɖing		zunɖing	z u n ɖ i n g
1800	Badga	skin	148	skin-A	to:lə		to:lə	t oː l ə
2251	Betta_Kurumba	skin	148	skin-A	to:lə		to:lə	t oː l ə
2571	Gondi	skin	148	skin-A	to:l		to:l	t oː l
299	Kannada	skin	148	skin-A	togalu		togalu	t o g a l u
1373	Kodava	skin	148	skin-A	to:lə		to:lə	t oː l ə
2677	Kolami	skin	148	skin-A	to:l		to:l	t oː l
2780	Kota	skin	148	skin-A	to:lu		to:lu	t oː l u
1154	Koya	skin	148	skin-A	to:l		to:l	t oː l
1484	Malayalam	skin	148	skin-A	toli		toli	t o l i
3116	Ollari_Gadba	skin	148	skin-A	tal		tal	t a l
636	Parji	skin	148	skin-A	tōl		tōl	t oː l
2124	Tamil	skin	148	skin-A	to:lə		to:lə	t oː l ə
779	Telugu	skin	148	skin-A	to:lu		to:lu	t oː l u
2005	Toda	skin	148	skin-A	tu:ɾs		tu:ɾs	t uː ɾ s
1596	Yeruva	skin	148	skin-A	to:lu		to:lu	t oː l u
1271	Kannada	skin	301	skin-B	tʃaɾma	LOAN	tʃaɾma	tʃ a ɾ m a
1485	Malayalam	skin	301	skin-B	tʃeɾmam	LOAN	tʃeɾmam	tʃ e ɾ m a m
780	Telugu	skin	301	skin-B	tʃaɾmamu	LOAN	tʃaɾmamu	tʃ a ɾ m a m u
1904	Tulu	skin	301	skin-B	tʃeɾma	LOAN	tʃeɾma	tʃ e ɾ m a
2463	Brahui	skin	642	skin-C	sil		sil	s i l
3005	Malto	skin	643	skin-D	tʃa:na		tʃa:na	tʃ aː n a
2360	Kurukh	skin	644	skin-E	tʃapʈa		tʃapʈa	tʃ a p ʈ a
1836	Badga	sleep	149	sleep-A	oɾəgədə		oɾəgədə	o ɾ ə g ə d ə
2287	Betta_Kurumba	sleep	149	sleep-A	aɾgu ~ eɾgu		aɾgu	a ɾ g u
1407	Kodava	sleep	149	sleep-A	oɾa		oɾa	o ɾ a
2815	Kota	sleep	149	sleep-A	oɾəgə		oɾəgə	o ɾ ə g ə
302	Malayalam	sleep	149	sleep-A	uɾanguga		uɾanguga	u ɾ a n g u g a
301	Tamil	sleep	149	sleep-A	uṟaṅku-		uṟaṅku-	u r̪ a ŋ k u +
2039	Toda	sleep	149	sleep-A	oɾkʰə		oɾkʰə	o ɾ kʰ ə
1631	Yeruva	sleep	149	sleep-A	oɾa		oɾa	o ɾ a
303	Kannada	sleep	150	sleep-B	malagu-		malagu-	m a l a g u +
1306	Kannada	sleep	151	sleep-C	nidriso	LOAN	nidriso	n i d r i s o
820	Telugu	sleep	151	sleep-C	nidɾapoʋu	LOAN	nidɾapoʋu	n i d ɾ a p o ʋ u
2605	Gondi	sleep	269	sleep-D	mi:ɳɖa		mi:ɳɖa	m iː ɳ ɖ a
639	Parji	sleep	269	sleep-D	maḍ-		maḍ-	m a ɖ +
2394	Kurukh	sleep	270	sleep-E	khandaɾna		khandaɾna	k h a n d a ɾ n a
3045	Malto	sleep	270	sleep-E	andaɾpo ko:ɖa		andaɾpo ko:ɖa	a n d a ɾ p o # k oː ɖ a
2166	Tamil	sleep	374	sleep-F	tu:ngə		tu:ngə	t uː n g ə
1197	Koya	sleep	375	sleep-G	undʒaʈam		undʒaʈam	u n dʒ a ʈ a m
1938	Tulu	sleep	376	sleep-H	dʒippaɾa		dʒippaɾa	dʒ i pː a ɾ a
2712	Kolami	sleep	750	sleep-I	i:mangsati		i:mangsati	iː m a n g s a t i
2500	Brahui	sleep	751	sleep-J	xatʃing		xatʃing	x a tʃ i n g
3044	Malto	sleep	752	sleep-K	anəa		anəa	a n ə a
1361	Kodava	small	152	small-A	tʃeɾijadə		tʃeɾijadə	tʃ e ɾ i j a d ə
1467	Malayalam	small	152	small-A	tʃeɾija		tʃeɾija	tʃ e ɾ i j a
305	Tamil	small	152	small-A	ciṟiya		ciṟiya	c i r̪ i y a
1584	Yeruva	small	152	small-A	tʃeɾija		tʃeɾija	tʃ e ɾ i j a
1259	Kannada	small	153	small-B	tʃikkadu		tʃikkadu	tʃ i kː a d u
2451	Brahui	small	271	small-C	tʃunak		tʃunak	tʃ u n a k
2558	Gondi	small	271	small-C	tʃinna		tʃinna	tʃ i nː a
2665	Kolami	small	271	small-C	sinna		sinna	s i nː a
1139	Koya	small	271	small-C	tʃinnad		tʃinnad	tʃ i nː a d
2346	Kurukh	small	271	small-C	sanni		sanni	s a nː i
643	Parji	small	271	small-C	cin		cin	c i n
2109	Tamil	small	271	small-C	tʃinna		tʃinna	tʃ i nː a
761	Telugu	small	271	small-C	tʃinna		tʃinna	tʃ i nː a
1892	Tulu	small	271	small-C	kiɲa		kiɲa	k i ɲ a
1786	Badga	small	353	small-D	kunnadə		kunnadə	k u nː a d ə
1787	Badga	small	354	small-E	kiʈʈi:ʈ		kiʈʈi:ʈ	k i ʈː iː ʈ
2239	Betta_Kurumba	small	355	small-F	kiɾi		kiɾi	k i ɾ i
1993	Toda	small	355	small-F	ke:ɾu:ɖə		ke:ɾu:ɖə	k eː ɾ uː ɖ ə
2992	Malto	small	599	small-G	ɾikʋa:di		ɾikʋa:di	ɾ i k ʋ aː d i
2993	Malto	small	600	small-H	saɾʋe		saɾʋe	s a ɾ ʋ e
2768	Kota	small	601	small-I	guntə		guntə	g u n t ə
3104	Ollari_Gadba	small	865	small-J	kande:k		kande:k	k a n d eː k
1858	Badga	smoke	154	smoke-A	hoge		hoge	h o g e
2311	Betta_Kurumba	smoke	154	smoke-A	pəggi		pəggi	p ə gː i
2629	Gondi	smoke	154	smoke-A	poja		poja	p o j a
1328	Kannada	smoke	154	smoke-A	hoge		hoge	h o g e
1428	Kodava	smoke	154	smoke-A	poge		poge	p o g e
2734	Kolami	smoke	154	smoke-A	pog		pog	p o g
2838	Kota	smoke	154	smoke-A	pegu		pegu	p e g u
1550	Malayalam	smoke	154	smoke-A	puka		puka	p u k a
3172	Ollari_Gadba	smoke	154	smoke-A	poa:g		poa:g	p o aː g
309	Tamil	smoke	154	smoke-A	pukai		pukai	p u k a i
2192	Tamil	smoke	154	smoke-A	pugai		pugai	p u g a i
846	Telugu	smoke	154	smoke-A	poga		poga	p o g a
2062	Toda	smoke	154	smoke-A	pukuɖti		pukuɖti	p u k u ɖ t i
1959	Tulu	smoke	154	smoke-A	poga		poga	p o g a
1652	Yeruva	smoke	154	smoke-A	poge		poge	p o g e
1222	Koya	smoke	490	smoke-B	kumpo:ɖ		kumpo:ɖ	k u m p oː ɖ
2523	Brahui	smoke	273	smoke-C	mo:ʃ		mo:ʃ	m oː ʃ
2416	Kurukh	smoke	273	smoke-C	mosaga		mosaga	m o s a g a
3066	Malto	smoke	273	smoke-C	mo:ha		mo:ha	m oː h a
1845	Badga	stand	155	stand-A	nippə		nippə	n i pː ə
2617	Gondi	stand	155	stand-A	nil		nil	n i l
1316	Kannada	stand	155	stand-A	nintiko		nintiko	n i n t i k o
1416	Kodava	stand	155	stand-A	nində		nində	n i n d ə
2721	Kolami	stand	155	stand-A	ni:ma:n		ni:ma:n	n iː m aː n
2824	Kota	stand	155	stand-A	ninnatukə		ninnatukə	n i nː a t u k ə
1207	Koya	stand	155	stand-A	nilla		nilla	n i lː a
1208	Koya	stand	155	stand-A	nilliman		nilliman	n i lː i m a n
2404	Kurukh	stand	155	stand-A	idʒdʒna		idʒdʒna	i dːʒ n a
314	Malayalam	stand	155	stand-A	nilkuga		nilkuga	n i l k u g a
3054	Malto	stand	155	stand-A	hilpo		hilpo	h i l p o
650	Parji	stand	155	stand-A	nilp-		nilp-	n i l p +
2177	Tamil	stand	155	stand-A	nil		nil	n i l
830	Telugu	stand	155	stand-A	niltʃonu		niltʃonu	n i l tʃ o n u
829	Telugu	stand	155	stand-A	nilabaɖu		nilabaɖu	n i l a b a ɖ u
1640	Yeruva	stand	155	stand-A	nindʒo		nindʒo	n i n dʒ o
2298	Betta_Kurumba	stand	467	stand-C	ə:ɭ		ə:ɭ	əː ɭ
2299	Betta_Kurumba	stand	468	stand-D	əddənu i:ɾ		əddənu i:ɾ	ə d d ə n u # iː ɾ
2050	Toda	stand	469	stand-E	mukkaɖuɾil		mukkaɖuɾil	m u kː a ɖ u ɾ i l
1947	Tulu	stand	470	stand-F	untaɾa		untaɾa	u n t a ɾ a
2510	Brahui	stand	772	stand-G	saling		saling	s a l i n g
2511	Brahui	stand	772	stand-G	dʒe:k saling		dʒe:k saling	dʒ eː k # s a l i n g
2304	Betta_Kurumba	star	156	star-A	mi:nu		mi:nu	m iː n u
2409	Kurukh	star	156	star-A	bi:nko		bi:nko	b iː n k o
3059	Malto	star	156	star-A	bi:nka		bi:nka	b iː n k a
317	Tamil	star	156	star-A	mīṉ		mīṉ	m iː n̪
2516	Brahui	star	782	star-B	isʈa:ɾ	LOAN	isʈa:ɾ	i s ʈ aː ɾ
1850	Badga	star	158	star-C	natʃtʃatɾa	LOAN	natʃtʃatɾa	n a tːʃ a t ɾ a
320	Kannada	star	158	star-C	nakʂatɾ	LOAN	nakʂatɾ	n a k ʂ a t ɾ
1421	Kodava	star	158	star-C	nakʂatɾa	LOAN	nakʂatɾa	n a k ʂ a t ɾ a
2831	Kota	star	158	star-C	nakʂaʈiɾam	LOAN	nakʂaʈiɾam	n a k ʂ a ʈ i ɾ a m
1542	Malayalam	star	158	star-C	nakʂatɾam	LOAN	nakʂatɾam	n a k ʂ a t ɾ a m
2184	Tamil	star	158	star-C	natʃtʃatiɾam	LOAN	natʃtʃatiɾam	n a tːʃ a t i ɾ a m
836	Telugu	star	158	star-C	nakʂatɾamu	LOAN	nakʂatɾamu	n a k ʂ a t ɾ a m u
2055	Toda	star	158	star-C	naʈtʃatiɾam	LOAN	naʈtʃatiɾam	n a ʈ tʃ a t i ɾ a m
1952	Tulu	star	158	star-C	nakʂatɾe	LOAN	nakʂatɾe	n a k ʂ a t ɾ e
1645	Yeruva	star	158	star-C	natʃtʃatiɾa	LOAN	natʃtʃatiɾa	n a tːʃ a t i ɾ a
2622	Gondi	star	275	star-D	sukku		sukku	s u kː u
2727	Kolami	star	275	star-D	sukka		sukka	s u kː a
1215	Koya	star	275	star-D	ukka		ukka	u kː a
2936	Kuwi	star	275	star-D	huka		huka	h u k a
656	Parji	star	275	star-D	cukka		cukka	c u kː a
837	Telugu	star	275	star-D	tʃukka		tʃukka	tʃ u kː a
3165	Ollari_Gadba	star	783	star-E	puʈ		puʈ	p u ʈ
1851	Badga	star	386	star-F	pa:ndmi:nə		pa:ndmi:nə	p aː n d m iː n ə
1854	Badga	stone	159	stone-A	kallə		kallə	k a lː ə
2307	Betta_Kurumba	stone	159	stone-A	kallə		kallə	k a lː ə
2519	Brahui	stone	159	stone-A	xal		xal	x a l
323	Kannada	stone	159	stone-A	kallu		kallu	k a lː u
1324	Kannada	stone	159	stone-A	kallu		kallu	k a lː u
1424	Kodava	stone	159	stone-A	kallə		kallə	k a lː ə
2834	Kota	stone	159	stone-A	kal		kal	k a l
1546	Malayalam	stone	159	stone-A	kallə		kallə	k a lː ə
3168	Ollari_Gadba	stone	159	stone-A	kanɖ		kanɖ	k a n ɖ
660	Parji	stone	159	stone-A	kel		kel	k e l
2188	Tamil	stone	159	stone-A	kallə		kallə	k a lː ə
2058	Toda	stone	159	stone-A	kaɾs		kaɾs	k a ɾ s
1955	Tulu	stone	159	stone-A	kallu		kallu	k a lː u
1648	Yeruva	stone	159	stone-A	kallu		kallu	k a lː u
1218	Koya	stone	160	stone-B	ɾa:j		ɾa:j	ɾ aː j
840	Telugu	stone	160	stone-B	ɾa:ji		ɾa:ji	ɾ aː j i
2939	Kuwi	stone	790	stone-C	ʋali		ʋali	ʋ a l i
2625	Gondi	stone	791	stone-D	baɳɖa		baɳɖa	b a ɳ ɖ a
2730	Kolami	stone	792	stone-E	gunɖə		gunɖə	g u n ɖ ə
3062	Malto	stone	793	stone-F	guga		guga	g u g a
2412	Kurukh	stone	794	stone-G	pakʰna		pakʰna	p a kʰ n a
327	Kannada	sun	161	sun-A	su:rja	LOAN	su:rja	s uː r j a
1419	Kodava	sun	161	sun-A	su:ɾja	LOAN	su:ɾja	s uː ɾ j a
2724	Kolami	sun	161	sun-A	suɾija	LOAN	suɾija	s u ɾ i j a
2827	Kota	sun	161	sun-A	su:rijan	LOAN	su:rijan	s uː r i j a n
1540	Malayalam	sun	161	sun-A	su:ɾjan	LOAN	su:ɾjan	s uː ɾ j a n
2182	Tamil	sun	161	sun-A	su:ɾjan	LOAN	su:ɾjan	s uː ɾ j a n
834	Telugu	sun	161	sun-A	su:ɾjuɖu	LOAN	su:ɾjuɖu	s uː ɾ j u ɖ u
2053	Toda	sun	161	sun-A	su:ɾijan	LOAN	su:ɾijan	s uː ɾ i j a n
1950	Tulu	sun	161	sun-A	su:ɾje	LOAN	su:ɾje	s uː ɾ j e
1643	Yeruva	sun	161	sun-A	tʃu:rja	LOAN	tʃu:rja	tʃ uː r j a
2302	Betta_Kurumba	sun	278	sun-B	pottə		pottə	p o tː ə
2620	Gondi	sun	278	sun-B	poɾə		poɾə	p o ɾ ə
2725	Kolami	sun	278	sun-B	poddu		poddu	p o d d u
2828	Kota	sun	278	sun-B	poɖutə		poɖutə	p o ɖ u t ə
1212	Koya	sun	278	sun-B	poɖudu		poɖudu	p o ɖ u d u
3190	Telugu	sun	278	sun-B	poddu		poddu	p o d d u
2407	Kurukh	sun	279	sun-C	bi:ɖi		bi:ɖi	b iː ɖ i
3057	Malto	sun	279	sun-C	be:ɾdu		be:ɾdu	b eː ɾ d u
1848	Badga	sun	382	sun-D	ottə		ottə	o tː ə
2514	Brahui	sun	777	sun-E	de		de	d e
2934	Kuwi	sun	778	sun-F	ʋeda		ʋeda	ʋ e d a
3163	Ollari_Gadba	sun	778	sun-F	ʋele		ʋele	ʋ e l e
1839	Badga	swim	162	swim-A	ni:ndə		ni:ndə	n iː n d ə
2290	Betta_Kurumba	swim	162	swim-A	ni:nɖʒu		ni:nɖʒu	n iː n ɖ ʒ u
331	Kannada	swim	162	swim-A	i:dʒo		i:dʒo	iː dʒ o
2818	Kota	swim	162	swim-A	ni:tʃal		ni:tʃal	n iː tʃ a l
1200	Koya	swim	162	swim-A	i:ta		i:ta	iː t a
330	Malayalam	swim	162	swim-A	neentuga		neentuga	n e e n t u g a
2170	Tamil	swim	162	swim-A	neentə		neentə	n e e n t ə
823	Telugu	swim	162	swim-A	i:du		i:du	iː d u
2042	Toda	swim	162	swim-A	ni:tʃal		ni:tʃal	n iː tʃ a l
2397	Kurukh	swim	280	swim-B	o:gna		o:gna	oː g n a
3048	Malto	swim	280	swim-B	ho:gpo		ho:gpo	h oː g p o
1410	Kodava	swim	448	swim-C	mi:ɾodu		mi:ɾodu	m iː ɾ o d u
1634	Yeruva	swim	449	swim-D	maɳa		maɳa	m a ɳ a
1941	Tulu	swim	450	swim-E	mi:ndaɾa		mi:ndaɾa	m iː n d a ɾ a
2715	Kolami	swim	758	swim-F	po:nim		po:nim	p oː n i m
2609	Gondi	swim	759	swim-G	pohem		pohem	p o h e m
2610	Gondi	swim	760	swim-H	naɾi		naɾi	n a ɾ i
2503	Brahui	swim	761	swim-I	beʂoling		beʂoling	b e ʂ o l i n g
1810	Badga	tail	163	tail-A	pa:lə		pa:lə	p aː l ə
2260	Betta_Kurumba	tail	163	tail-A	ba:lə		ba:lə	b aː l ə
1280	Kannada	tail	163	tail-A	ba:la		ba:la	b aː l a
1381	Kodava	tail	163	tail-A	ba:lə		ba:lə	b aː l ə
2789	Kota	tail	163	tail-A	ʋa:lə		ʋa:lə	ʋ aː l ə
1498	Malayalam	tail	163	tail-A	ʋa:lə		ʋa:lə	ʋ aː l ə
2132	Tamil	tail	163	tail-A	ʋa:lə		ʋa:lə	ʋ aː l ə
336	Telugu	tail	163	tail-A	vālamu		vālamu	v aː l a m u
2013	Toda	tail	163	tail-A	po:ɾsam		po:ɾsam	p oː ɾ s a m
1604	Yeruva	tail	163	tail-A	ba:lu		ba:lu	b aː l u
2579	Gondi	tail	281	tail-B	tokoɾ		tokoɾ	t o k o ɾ
2685	Kolami	tail	281	tail-B	to:ka		to:ka	t oː k a
1167	Koya	tail	281	tail-B	toka:ɾ		toka:ɾ	t o k aː ɾ
669	Parji	tail	281	tail-B	tōka		tōka	t oː k a
918	Telugu	tail	281	tail-B	to:ka		to:ka	t oː k a
2368	Kurukh	tail	282	tail-C	kʰola		kʰola	kʰ o l a
3013	Malto	tail	282	tail-C	oli		oli	o l i
1912	Tulu	tail	392	tail-D	bi:la		bi:la	b iː l a
2472	Brahui	tail	667	tail-E	liʈʈik		liʈʈik	l i ʈː i k
3124	Ollari_Gadba	tail	668	tail-F	kindiɾ		kindiɾ	k i n d i ɾ
1776	Badga	that	164	that-A	adə		adə	a d ə
2228	Betta_Kurumba	that	164	that-A	adə		adə	a d ə
2547	Gondi	that	164	that-A	adu		adu	a d u
339	Kannada	that	164	that-A	ā		ā	aː
1249	Kannada	that	164	that-A	adhu		adhu	a dʱ u
1351	Kodava	that	164	that-A	adə		adə	a d ə
2655	Kolami	that	164	that-A	ad		ad	a d
2758	Kota	that	164	that-A	adhə		adhə	a dʱ ə
1125	Koya	that	164	that-A	addu		addu	a d d u
2336	Kurukh	that	164	that-A	hu:		hu:	h uː
1455	Malayalam	that	164	that-A	a:		a:	aː
1454	Malayalam	that	164	that-A	adə		adə	a d ə
2975	Malto	that	164	that-A	a:du		a:du	aː d u
2976	Malto	that	164	that-A	ha:d		ha:d	h aː d
3094	Ollari_Gadba	that	164	that-A	adə		adə	a d ə
674	Parji	that	164	that-A	ā		ā	aː
337	Tamil	that	164	that-A	anta		anta	a n t a
2095	Tamil	that	164	that-A	adhə		adhə	a dʱ ə
340	Telugu	that	164	that-A	ā		ā	aː
747	Telugu	that	164	that-A	adi		adi	a d i
1983	Toda	that	164	that-A	adə		adə	a d ə
1882	Tulu	that	164	that-A	aʋu		aʋu	a ʋ u
1574	Yeruva	that	164	that-A	aʋe:		aʋe:	a ʋ eː
2440	Brahui	that	283	that-B	ae		ae	a e
2862	Kuwi	that	283	that-B	et		et	e t
1775	Badga	this	165	this-A	idə		idə	i d ə
2227	Betta_Kurumba	this	165	this-A	idə		idə	i d ə
2546	Gondi	this	165	this-A	id		id	i d
1248	Kannada	this	165	this-A	idhu		idhu	i dʱ u
